,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
1463,14323.0,114,4,574.26,2,4,3,243,At Risk Customers
1464,14326.0,234,2,166.85,1,2,1,121,Hibernating
1465,14327.0,162,1,311.65,2,1,2,212,About To Sleep
1466,14329.0,8,14,4928.74,5,5,5,555,Champions
1467,14331.0,123,2,462.65999999999997,2,2,2,222,About To Sleep
1468,14332.0,22,3,866.31,4,3,3,433,Promising
1469,14333.0,63,2,351.45,3,2,2,322,Low Spenders
1470,14334.0,16,9,2539.46,4,5,5,455,Champions
1471,14335.0,15,2,468.26,4,2,3,423,Promising
1472,14336.0,16,4,1614.91,4,4,4,444,Champions
1473,14338.0,157,4,554.22,2,4,3,243,At Risk Customers
1474,14339.0,234,4,289.90999999999997,1,4,2,142,At Risk Customers
1475,14340.0,218,1,134.7,1,1,1,111,Hibernating
1476,14341.0,44,8,2166.38,3,5,5,355,Loyal Customers
1477,14342.0,20,6,607.71,4,4,3,443,Loyal Customers
1478,14344.0,126,8,889.9300000000001,2,5,3,253,At Risk Customers
1479,14345.0,38,1,108.97999999999999,3,1,1,311,Low Spenders
1480,14346.0,120,2,1021.58,2,2,4,224,Need Attention
1481,14348.0,259,1,409.57,1,1,2,112,At Risk Customers
1482,14349.0,9,1,133.5,5,1,1,511,New Customers
1483,14350.0,270,2,258.7,1,2,2,122,At Risk Customers
1484,14351.0,164,1,51.0,2,1,1,211,About To Sleep
1485,14352.0,156,4,1078.96,2,4,4,244,At Risk Customers
1486,14353.0,214,1,90.6,1,1,1,111,Hibernating
1487,14354.0,5,2,163.62,5,2,1,521,Low Spenders
1488,14355.0,365,1,174.4,1,1,1,111,Hibernating
1489,14356.0,59,4,666.9399999999999,3,4,3,343,Loyal Customers
1490,14357.0,42,1,225.77,3,1,1,311,Low Spenders
1491,14359.0,18,6,882.58,4,4,3,443,Loyal Customers
1492,14360.0,31,4,2128.23,4,4,5,445,Champions
1493,14362.0,21,1,161.2,4,1,1,411,Low Spenders
1494,14364.0,108,8,3717.35,2,5,5,255,At Risk Customers
1495,14367.0,7,19,9167.82,5,5,5,555,Champions
1496,14368.0,319,1,155.0,1,1,1,111,Hibernating
1497,14371.0,294,1,100.5,1,1,1,111,Hibernating
1498,14373.0,357,1,76.55,1,1,1,111,Hibernating
1499,14375.0,184,1,257.68,1,1,2,112,At Risk Customers
1500,14377.0,190,2,617.05,1,2,3,123,At Risk Customers
1501,14379.0,43,2,348.1,3,2,2,322,Low Spenders
1502,14381.0,51,1,202.68,3,1,1,311,Low Spenders
1503,14382.0,25,1,626.0699999999999,4,1,3,413,Promising
1504,14383.0,37,3,1247.69,3,3,4,334,Loyal Customers
1505,14385.0,8,3,202.11,5,3,1,531,Low Spenders
1506,14386.0,296,1,142.4,1,1,1,111,Hibernating
1507,14387.0,32,3,1770.56,3,3,4,334,Loyal Customers
1508,14388.0,8,10,3172.04,5,5,5,555,Champions
1509,14389.0,8,5,999.72,5,4,4,544,Champions
1510,14390.0,9,13,4592.47,5,5,5,555,Champions
1511,14393.0,217,1,67.95,1,1,1,111,Hibernating
1512,14395.0,1,12,3471.91,5,5,5,555,Champions
1513,14396.0,64,2,487.99,3,2,3,323,Potential Loyalists
1514,14397.0,0,23,2556.68,5,5,5,555,Champions
1515,14400.0,140,2,559.7,2,2,3,223,About To Sleep
1516,14401.0,3,14,4039.98,5,5,5,555,Champions
1517,14403.0,129,5,1426.31,2,4,4,244,At Risk Customers
1518,14404.0,33,7,1434.72,3,5,4,354,Loyal Customers
1519,14406.0,118,1,156.75,2,1,1,211,About To Sleep
1520,14407.0,106,9,2111.08,2,5,5,255,At Risk Customers
1521,14408.0,10,7,2606.53,5,5,5,555,Champions
1522,14409.0,70,7,1908.25,3,5,4,354,Loyal Customers
1523,14410.0,15,15,576.3,4,5,3,453,Loyal Customers
1524,14411.0,310,1,1063.0,1,1,4,114,At Risk Customers
1525,14412.0,34,3,761.3299999999999,3,3,3,333,Loyal Customers
1526,14413.0,361,1,122.7,1,1,1,111,Hibernating
1527,14414.0,91,8,1485.1299999999999,2,5,4,254,At Risk Customers
1528,14415.0,0,18,5811.56,5,5,5,555,Champions
1529,14416.0,21,2,490.22,4,2,3,423,Promising
1530,14418.0,3,3,1937.25,5,3,4,534,Promising
1531,14419.0,10,6,1058.06,5,4,4,544,Champions
1532,14420.0,84,2,385.87,2,2,2,222,About To Sleep
1533,14421.0,56,2,813.11,3,2,3,323,Potential Loyalists
1534,14422.0,0,6,4263.64,5,4,5,545,Champions
1535,14423.0,217,1,265.2,1,1,2,112,At Risk Customers
1536,14424.0,17,1,322.08,4,1,2,412,Low Spenders
1537,14426.0,18,16,3918.9,4,5,5,455,Champions
1538,14427.0,49,2,363.34000000000003,3,2,2,322,Low Spenders
1539,14428.0,6,7,1230.14,5,5,4,554,Champions
1540,14431.0,298,2,397.76,1,2,2,122,At Risk Customers
1541,14432.0,9,6,2255.51,5,4,5,545,Champions
1542,14434.0,21,6,1372.8,4,4,4,444,Champions
1543,14436.0,98,1,89.06,2,1,1,211,About To Sleep
1544,14437.0,142,2,-43.400000000000006,2,2,1,221,About To Sleep
1545,14438.0,305,1,131.9,1,1,1,111,Hibernating
1546,14439.0,319,1,2661.24,1,1,5,115,At Risk Customers
1547,14440.0,7,5,2357.6800000000003,5,4,5,545,Champions
1548,14441.0,0,10,1545.14,5,5,4,554,Champions
1549,14442.0,1,5,1544.62,5,4,4,544,Champions
1550,14443.0,53,7,1400.88,3,5,4,354,Loyal Customers
1551,14446.0,0,4,1039.58,5,4,4,544,Champions
1552,14447.0,18,5,1163.23,4,4,4,444,Champions
1553,14448.0,8,2,375.35,5,2,2,522,Low Spenders
1554,14449.0,18,4,907.1,4,4,3,443,Loyal Customers
1555,14450.0,180,3,483.25,1,3,3,133,At Risk Customers
1556,14451.0,59,2,662.59,3,2,3,323,Potential Loyalists
1557,14452.0,10,2,264.44,5,2,2,522,Low Spenders
1558,14453.0,189,1,119.93,1,1,1,111,Hibernating
1559,14456.0,4,14,3047.63,5,5,5,555,Champions
1560,14457.0,310,1,113.64,1,1,1,111,Hibernating
1561,14459.0,154,1,1837.92,2,1,4,214,Need Attention
1562,14460.0,109,4,383.34,2,4,2,242,At Risk Customers
1563,14461.0,147,3,2103.06,2,3,5,235,At Risk Customers
1564,14462.0,63,14,1965.9,3,5,4,354,Loyal Customers
1565,14463.0,97,3,529.62,2,3,3,233,At Risk Customers
1566,14465.0,246,3,1058.6200000000001,1,3,4,134,At Risk Customers
1567,14466.0,28,7,2272.4,4,5,5,455,Champions
1568,14467.0,17,4,598.76,4,4,3,443,Loyal Customers
1569,14470.0,11,2,461.19,4,2,2,422,Low Spenders
1570,14472.0,103,8,1936.84,2,5,4,254,At Risk Customers
1571,14473.0,73,2,234.34000000000003,2,2,1,221,About To Sleep
1572,14474.0,42,2,537.71,3,2,3,323,Potential Loyalists
1573,14475.0,71,6,799.82,2,4,3,243,At Risk Customers
1574,14476.0,256,1,215.7,1,1,1,111,Hibernating
1575,14477.0,19,5,1307.81,4,4,4,444,Champions
1576,14479.0,253,2,316.25,1,2,2,122,At Risk Customers
1577,14480.0,10,1,279.05,5,1,2,512,New Customers
1578,14481.0,164,2,636.51,2,2,3,223,About To Sleep
1579,14482.0,17,6,2068.15,4,4,5,445,Champions
1580,14483.0,149,2,129.2,2,2,1,221,About To Sleep
1581,14484.0,49,1,321.92,3,1,2,312,Low Spenders
1582,14485.0,38,1,165.75,3,1,1,311,Low Spenders
1583,14487.0,26,7,1183.58,4,5,4,454,Champions
1584,14488.0,50,2,1047.43,3,2,4,324,Potential Loyalists
1585,14489.0,206,1,463.38,1,1,2,112,At Risk Customers
1586,14491.0,174,2,340.93,2,2,2,222,About To Sleep
1587,14493.0,6,7,2362.84,5,5,5,555,Champions
1588,14494.0,25,1,139.56,4,1,1,411,Low Spenders
1589,14495.0,50,2,123.8,3,2,1,321,Low Spenders
1590,14496.0,311,2,538.8100000000001,1,2,3,123,At Risk Customers
1591,14497.0,300,2,457.47,1,2,2,122,At Risk Customers
1592,14498.0,42,5,1957.32,3,4,4,344,Loyal Customers
1593,14499.0,25,3,815.32,4,3,3,433,Promising
1594,14500.0,87,3,356.85,2,3,2,232,At Risk Customers
1595,14501.0,63,3,190.31,3,3,1,331,Low Spenders
1596,14502.0,19,14,2351.02,4,5,5,455,Champions
1597,14503.0,2,6,3543.26,5,4,5,545,Champions
1598,14504.0,46,4,673.26,3,4,3,343,Loyal Customers
1599,14505.0,16,11,5818.7,4,5,5,455,Champions
1600,14506.0,16,5,2012.17,4,4,5,445,Champions
1601,14507.0,23,7,1368.18,4,5,4,454,Champions
1602,14508.0,21,2,276.42,4,2,2,422,Low Spenders
1603,14511.0,10,6,1267.4099999999999,5,4,4,544,Champions
1604,14512.0,187,2,275.28,1,2,2,122,At Risk Customers
1605,14513.0,100,4,438.49,2,4,2,242,At Risk Customers
1606,14514.0,60,4,1055.35,3,4,4,344,Loyal Customers
1607,14515.0,17,6,2102.09,4,4,5,445,Champions
1608,14517.0,32,2,330.45,3,2,2,322,Low Spenders
1609,14518.0,63,1,174.37,3,1,1,311,Low Spenders
1610,14520.0,1,2,270.6,5,2,2,522,Low Spenders
1611,14522.0,23,4,974.54,4,4,4,444,Champions
1612,14523.0,107,1,241.09,2,1,2,212,About To Sleep
1613,14524.0,31,9,1867.68,4,5,4,454,Champions
1614,14525.0,8,13,4221.37,5,5,5,555,Champions
1615,14527.0,2,85,7711.38,5,5,5,555,Champions
1616,14528.0,36,1,364.21999999999997,3,1,2,312,Low Spenders
1617,14529.0,59,3,620.04,3,3,3,333,Loyal Customers
1618,14530.0,25,6,2925.91,4,4,5,445,Champions
1619,14532.0,235,4,932.85,1,4,4,144,At Risk Customers
1620,14533.0,24,9,1812.6200000000001,4,5,4,454,Champions
1621,14534.0,2,25,4075.35,5,5,5,555,Champions
1622,14535.0,58,4,2841.09,3,4,5,345,Loyal Customers
1623,14536.0,259,1,171.8,1,1,1,111,Hibernating
1624,14537.0,57,1,355.56,3,1,2,312,Low Spenders
1625,14538.0,64,2,388.25,3,2,2,322,Low Spenders
1626,14539.0,15,2,537.48,4,2,3,423,Promising
1627,14540.0,9,3,996.26,5,3,4,534,Promising
1628,14541.0,58,8,1461.65,3,5,4,354,Loyal Customers
1629,14542.0,185,1,103.25,1,1,1,111,Hibernating
1630,14543.0,3,21,2916.17,5,5,5,555,Champions
1631,14544.0,23,2,2024.45,4,2,5,425,Promising
1632,14546.0,3,9,2487.02,5,5,5,555,Champions
1633,14547.0,3,9,3986.7400000000002,5,5,5,555,Champions
1634,14548.0,150,2,652.8,2,2,3,223,About To Sleep
1635,14549.0,310,1,289.24,1,1,2,112,At Risk Customers
1636,14550.0,10,2,765.62,5,2,3,523,Promising
1637,14551.0,17,2,186.23,4,2,1,421,Low Spenders
1638,14552.0,151,1,165.07,2,1,1,211,About To Sleep
1639,14553.0,18,5,859.27,4,4,3,443,Loyal Customers
1640,14554.0,9,4,2381.04,5,4,5,545,Champions
1641,14555.0,56,2,324.14,3,2,2,322,Low Spenders
1642,14557.0,63,2,0.0,3,2,1,321,Low Spenders
1643,14560.0,6,24,2174.18,5,5,5,555,Champions
1644,14561.0,75,3,1080.76,2,3,4,234,At Risk Customers
1645,14562.0,3,22,4709.22,5,5,5,555,Champions
1646,14565.0,95,6,3073.77,2,4,5,245,At Risk Customers
1647,14566.0,110,1,1432.0,2,1,4,214,Need Attention
1648,14567.0,34,3,1524.46,3,3,4,334,Loyal Customers
1649,14569.0,0,1,227.39,5,1,1,511,New Customers
1650,14570.0,280,2,218.06,1,2,1,121,Hibernating
1651,14572.0,2,10,2803.69,5,5,5,555,Champions
1652,14573.0,179,12,1603.72,1,5,4,154,At Risk Customers
1653,14576.0,371,1,35.400000000000006,1,1,1,111,Hibernating
1654,14577.0,12,4,859.71,4,4,3,443,Loyal Customers
1655,14578.0,2,1,168.63,5,1,1,511,New Customers
1656,14581.0,16,1,138.6,4,1,1,411,Low Spenders
1657,14582.0,40,1,114.11,3,1,1,311,Low Spenders
1658,14583.0,5,5,1052.55,5,4,4,544,Champions
1659,14584.0,168,5,1029.26,2,4,4,244,At Risk Customers
1660,14585.0,49,1,157.05,3,1,1,311,Low Spenders
1661,14586.0,226,3,134.16,1,3,1,131,Hibernating
1662,14587.0,18,10,1598.24,4,5,4,454,Champions
1663,14589.0,371,1,39.75,1,1,1,111,Hibernating
1664,14591.0,14,4,1447.14,4,4,4,444,Champions
1665,14592.0,34,3,570.46,3,3,3,333,Loyal Customers
1666,14593.0,21,3,617.99,4,3,3,433,Promising
1667,14594.0,6,2,379.83,5,2,2,522,Low Spenders
1668,14595.0,19,6,1740.6,4,4,4,444,Champions
1669,14597.0,10,2,883.15,5,2,3,523,Promising
1670,14598.0,43,1,221.97,3,1,1,311,Low Spenders
1671,14600.0,305,1,393.33000000000004,1,1,2,112,At Risk Customers
1672,14601.0,10,1,213.96,5,1,1,511,New Customers
1673,14603.0,274,1,660.0,1,1,3,113,At Risk Customers
1674,14606.0,0,129,11713.85,5,5,5,555,Champions
1675,14607.0,15,17,11341.1,4,5,5,455,Champions
1676,14608.0,3,4,1785.15,5,4,4,544,Champions
1677,14609.0,71,4,601.56,2,4,3,243,At Risk Customers
1678,14616.0,242,3,406.08000000000004,1,3,2,132,At Risk Customers
1679,14618.0,8,4,538.59,5,4,3,543,Loyal Customers
1680,14619.0,238,2,379.51,1,2,2,122,At Risk Customers
1681,14620.0,203,3,393.28000000000003,1,3,2,132,At Risk Customers
1682,14621.0,0,6,1765.76,5,4,4,544,Champions
1683,14622.0,184,1,320.58000000000004,1,1,2,112,At Risk Customers
1684,14623.0,31,6,869.35,4,4,3,443,Loyal Customers
1685,14624.0,56,2,225.85,3,2,1,321,Low Spenders
1686,14625.0,184,5,848.48,1,4,3,143,At Risk Customers
1687,14626.0,8,7,2757.07,5,5,5,555,Champions
1688,14627.0,311,1,-21.85,1,1,1,111,Hibernating
1689,14628.0,90,2,671.96,2,2,3,223,About To Sleep
1690,14629.0,3,3,939.21,5,3,4,534,Promising
1691,14631.0,50,3,1006.98,3,3,4,334,Loyal Customers
1692,14632.0,262,1,114.56,1,1,1,111,Hibernating
1693,14633.0,265,1,344.90000000000003,1,1,2,112,At Risk Customers
1694,14636.0,35,2,609.85,3,2,3,323,Potential Loyalists
1695,14638.0,50,1,443.6,3,1,2,312,Low Spenders
1696,14639.0,51,8,2952.34,3,5,5,355,Loyal Customers
1697,14640.0,15,8,2042.15,4,5,5,455,Champions
1698,14641.0,21,1,110.46,4,1,1,411,Low Spenders
1699,14642.0,58,1,96.12,3,1,1,311,Low Spenders
1700,14643.0,169,3,668.61,2,3,3,233,At Risk Customers
1701,14644.0,8,4,780.46,5,4,3,543,Loyal Customers
1702,14645.0,156,2,597.09,2,2,3,223,About To Sleep
1703,14646.0,1,77,279489.02,5,5,5,555,Champions
1704,14647.0,200,1,243.22,1,1,2,112,At Risk Customers
1705,14649.0,4,4,1417.29,5,4,4,544,Champions
1706,14651.0,66,2,654.6,3,2,3,323,Potential Loyalists
1707,14652.0,76,1,114.18,2,1,1,211,About To Sleep
1708,14653.0,0,8,1947.55,5,5,4,554,Champions
1709,14655.0,3,5,1930.15,5,4,4,544,Champions
1710,14656.0,168,2,291.05,2,2,2,222,About To Sleep
1711,14657.0,17,5,838.27,4,4,3,443,Loyal Customers
1712,14658.0,4,2,247.15,5,2,2,522,Low Spenders
1713,14659.0,8,12,2456.53,5,5,5,555,Champions
1714,14660.0,86,2,285.74,2,2,2,222,About To Sleep
1715,14661.0,26,1,107.95,4,1,1,411,Low Spenders
1716,14662.0,28,4,771.17,4,4,3,443,Loyal Customers
1717,14664.0,19,2,637.89,4,2,3,423,Promising
1718,14665.0,60,7,1258.38,3,5,4,354,Loyal Customers
1719,14666.0,23,1,195.25,4,1,1,411,Low Spenders
1720,14667.0,10,27,9231.2,5,5,5,555,Champions
1721,14669.0,241,3,1269.99,1,3,4,134,At Risk Customers
1722,14670.0,279,2,411.53,1,2,2,122,At Risk Customers
1723,14672.0,234,2,765.55,1,2,3,123,At Risk Customers
1724,14673.0,2,5,1736.4,5,4,4,544,Champions
1725,14675.0,15,1,604.75,4,1,3,413,Promising
1726,14676.0,30,8,2543.2400000000002,4,5,5,455,Champions
1727,14679.0,371,1,-2.55,1,1,1,111,Hibernating
1728,14680.0,24,23,26932.34,4,5,5,455,Champions
1729,14681.0,70,3,498.95,3,3,3,333,Loyal Customers
1730,14682.0,187,2,52.0,1,2,1,121,Hibernating
1731,14684.0,25,5,1236.28,4,4,4,444,Champions
1732,14687.0,106,1,628.38,2,1,3,213,About To Sleep
1733,14688.0,7,27,5107.38,5,5,5,555,Champions
1734,14689.0,208,1,112.8,1,1,1,111,Hibernating
1735,14690.0,43,3,358.61,3,3,2,332,Low Spenders
1736,14691.0,30,5,2114.33,4,4,5,445,Champions
1737,14692.0,136,5,582.05,2,4,3,243,At Risk Customers
1738,14693.0,264,1,172.9,1,1,1,111,Hibernating
1739,14696.0,3,9,2070.97,5,5,5,555,Champions
1740,14697.0,217,2,188.60999999999999,1,2,1,121,Hibernating
1741,14698.0,1,5,1250.76,5,4,4,544,Champions
1742,14699.0,213,1,109.13000000000001,1,1,1,111,Hibernating
1743,14700.0,31,3,2235.3,4,3,5,435,Promising
1744,14701.0,10,12,2486.2200000000003,5,5,5,555,Champions
1745,14702.0,0,18,3250.64,5,5,5,555,Champions
1746,14703.0,14,1,318.17,4,1,2,412,Low Spenders
1747,14704.0,10,9,1546.91,5,5,4,554,Champions
1748,14705.0,198,1,179.0,1,1,1,111,Hibernating
1749,14708.0,2,4,1096.67,5,4,4,544,Champions
1750,14709.0,14,14,4911.14,4,5,5,455,Champions
1751,14710.0,13,4,606.13,4,4,3,443,Loyal Customers
1752,14711.0,9,12,2838.2,5,5,5,555,Champions
1753,14712.0,28,3,917.07,4,3,4,434,Promising
1754,14713.0,8,12,2664.2599999999998,5,5,5,555,Champions
1755,14714.0,23,1,160.19,4,1,1,411,Low Spenders
1756,14715.0,24,4,867.38,4,4,3,443,Loyal Customers
1757,14716.0,42,2,329.68,3,2,2,322,Low Spenders
1758,14719.0,1,6,1592.18,5,4,4,544,Champions
1759,14720.0,5,3,663.81,5,3,3,533,Promising
1760,14722.0,146,1,187.92000000000002,2,1,1,211,About To Sleep
1761,14723.0,9,6,1158.3,5,4,4,544,Champions
1762,14725.0,24,1,718.08,4,1,3,413,Promising
1763,14727.0,273,1,268.58,1,1,2,112,At Risk Customers
1764,14729.0,373,1,313.49,1,1,2,112,At Risk Customers
1765,14730.0,0,7,2005.06,5,5,5,555,Champions
1766,14731.0,46,3,380.02,3,3,2,332,Low Spenders
1767,14732.0,7,10,2686.34,5,5,5,555,Champions
1768,14733.0,8,15,9451.54,5,5,5,555,Champions
1769,14735.0,3,32,5807.6900000000005,5,5,5,555,Champions
1770,14737.0,3,3,1164.55,5,3,4,534,Promising
1771,14738.0,38,9,1289.94,3,5,4,354,Loyal Customers
1772,14739.0,1,8,3899.1,5,5,5,555,Champions
1773,14740.0,190,4,1423.21,1,4,4,144,At Risk Customers
1774,14741.0,11,6,1400.34,4,4,4,444,Champions
1775,14744.0,15,9,1088.53,4,5,4,454,Champions
1776,14745.0,112,6,1167.16,2,4,4,244,At Risk Customers
1777,14747.0,247,2,294.3,1,2,2,122,At Risk Customers
1778,14748.0,28,6,1311.79,4,4,4,444,Champions
1779,14752.0,43,1,389.64,3,1,2,312,Low Spenders
1780,14753.0,86,1,563.15,2,1,3,213,About To Sleep
1781,14754.0,44,2,638.05,3,2,3,323,Potential Loyalists
1782,14755.0,9,12,4965.38,5,5,5,555,Champions
1783,14756.0,14,1,738.96,4,1,3,413,Promising
1784,14757.0,74,1,420.5,2,1,2,212,About To Sleep
1785,14758.0,144,4,1484.06,2,4,4,244,At Risk Customers
1786,14759.0,4,3,1625.97,5,3,4,534,Promising
1787,14760.0,293,2,53.8,1,2,1,121,Hibernating
1788,14761.0,58,2,255.9,3,2,2,322,Low Spenders
1789,14762.0,263,1,300.52,1,1,2,112,At Risk Customers
1790,14764.0,43,2,250.55,3,2,2,322,Low Spenders
1791,14765.0,28,3,254.11,4,3,2,432,Low Spenders
1792,14766.0,7,8,2423.07,5,5,5,555,Champions
1793,14768.0,16,3,139.5,4,3,1,431,Low Spenders
1794,14769.0,2,11,10641.6,5,5,5,555,Champions
1795,14770.0,231,2,876.42,1,2,3,123,At Risk Customers
1796,14772.0,111,1,139.26,2,1,1,211,About To Sleep
1797,14775.0,57,3,1011.9,3,3,4,334,Loyal Customers
1798,14776.0,50,13,2195.58,3,5,5,355,Loyal Customers
1799,14777.0,3,2,-17.45,5,2,1,521,Low Spenders
1800,14778.0,126,2,730.86,2,2,3,223,About To Sleep
1801,14779.0,280,3,386.15,1,3,2,132,At Risk Customers
1802,14780.0,54,2,447.68,3,2,2,322,Low Spenders
1803,14782.0,319,1,200.10000000000002,1,1,1,111,Hibernating
1804,14784.0,25,2,289.99,4,2,2,422,Low Spenders
1805,14785.0,9,2,77.4,5,2,1,521,Low Spenders
1806,14788.0,6,2,679.4399999999999,5,2,3,523,Promising
1807,14789.0,28,1,197.64,4,1,1,411,Low Spenders
1808,14790.0,16,4,745.06,4,4,3,443,Loyal Customers
1809,14792.0,63,2,0.0,3,2,1,321,Low Spenders
1810,14793.0,3,2,214.14,5,2,1,521,Low Spenders
1811,14794.0,2,9,1272.11,5,5,4,554,Champions
1812,14795.0,165,1,131.45000000000002,2,1,1,211,About To Sleep
1813,14796.0,0,27,7839.51,5,5,5,555,Champions
1814,14798.0,52,3,173.74,3,3,1,331,Low Spenders
1815,14799.0,50,1,157.7,3,1,1,311,Low Spenders
1816,14800.0,47,15,4236.34,3,5,5,355,Loyal Customers
1817,14801.0,60,1,193.14,3,1,1,311,Low Spenders
1818,14803.0,161,3,845.55,2,3,3,233,At Risk Customers
1819,14804.0,8,1,353.27,5,1,2,512,New Customers
1820,14805.0,14,4,554.65,4,4,3,443,Loyal Customers
1821,14806.0,74,1,193.39000000000001,2,1,1,211,About To Sleep
1822,14808.0,39,14,2175.37,3,5,5,355,Loyal Customers
1823,14810.0,40,11,2087.88,3,5,5,355,Loyal Customers
1824,14813.0,369,2,155.43,1,2,1,121,Hibernating
1825,14815.0,36,2,778.5,3,2,3,323,Potential Loyalists
1826,14816.0,196,1,271.85,1,1,2,112,At Risk Customers
1827,14817.0,199,2,1110.34,1,2,4,124,At Risk Customers
1828,14818.0,73,3,657.8,2,3,3,233,At Risk Customers
1829,14819.0,63,2,272.07,3,2,2,322,Low Spenders
1830,14820.0,20,4,507.29,4,4,3,443,Loyal Customers
1831,14821.0,366,1,48.800000000000004,1,1,1,111,Hibernating
1832,14823.0,179,3,321.43,1,3,2,132,At Risk Customers
1833,14824.0,9,4,1127.71,5,4,4,544,Champions
1834,14825.0,3,12,2226.91,5,5,5,555,Champions
1835,14828.0,196,3,2139.76,1,3,5,135,At Risk Customers
1836,14829.0,28,6,644.65,4,4,3,443,Loyal Customers
1837,14830.0,52,1,197.13,3,1,1,311,Low Spenders
1838,14834.0,17,8,1698.35,4,5,4,454,Champions
1839,14836.0,9,3,102.44999999999999,5,3,1,531,Low Spenders
1840,14837.0,89,5,1641.2,2,4,4,244,At Risk Customers
1841,14840.0,267,1,62.85,1,1,1,111,Hibernating
1842,14841.0,52,6,3295.76,3,4,5,345,Loyal Customers
1843,14842.0,34,8,2456.8,3,5,5,355,Loyal Customers
1844,14844.0,63,4,3189.81,3,4,5,345,Loyal Customers
1845,14847.0,148,1,309.4,2,1,2,212,About To Sleep
1846,14849.0,21,25,7904.28,4,5,5,455,Champions
1847,14850.0,311,2,278.15,1,2,2,122,At Risk Customers
1848,14851.0,22,2,511.35,4,2,3,423,Promising
1849,14852.0,57,6,2836.69,3,4,5,345,Loyal Customers
1850,14853.0,8,3,463.05,5,3,2,532,Low Spenders
1851,14854.0,77,8,2749.89,2,5,5,255,At Risk Customers
1852,14855.0,118,2,645.65,2,2,3,223,About To Sleep
1853,14856.0,35,3,1311.3799999999999,3,3,4,334,Loyal Customers
1854,14857.0,59,3,1165.65,3,3,4,334,Loyal Customers
1855,14859.0,12,5,1352.04,4,4,4,444,Champions
1856,14860.0,8,2,168.62,5,2,1,521,Low Spenders
1857,14861.0,51,1,125.79,3,1,1,311,Low Spenders
1858,14862.0,25,2,841.1999999999999,4,2,3,423,Promising
1859,14863.0,28,1,266.76,4,1,2,412,Low Spenders
1860,14865.0,6,2,52.2,5,2,1,521,Low Spenders
1861,14866.0,10,13,14197.45,5,5,5,555,Champions
1862,14867.0,185,4,701.33,1,4,3,143,At Risk Customers
1863,14868.0,2,9,2939.64,5,5,5,555,Champions
1864,14869.0,3,3,721.95,5,3,3,533,Promising
1865,14870.0,261,1,327.25,1,1,2,112,At Risk Customers
1866,14871.0,2,4,522.38,5,4,3,543,Loyal Customers
1867,14873.0,209,1,519.68,1,1,3,113,At Risk Customers
1868,14875.0,8,5,1448.72,5,4,4,544,Champions
1869,14878.0,12,9,1485.54,4,5,4,454,Champions
1870,14880.0,76,3,706.19,2,3,3,233,At Risk Customers
1871,14881.0,19,1,255.4,4,1,2,412,Low Spenders
1872,14882.0,26,2,589.7,4,2,3,423,Promising
1873,14883.0,18,6,756.64,4,4,3,443,Loyal Customers
1874,14885.0,131,1,765.3199999999999,2,1,3,213,About To Sleep
1875,14886.0,252,1,364.8,1,1,2,112,At Risk Customers
1876,14887.0,78,1,1862.0,2,1,4,214,Need Attention
1877,14888.0,206,1,369.2,1,1,2,112,At Risk Customers
1878,14889.0,335,1,135.9,1,1,1,111,Hibernating
1879,14890.0,253,1,125.65,1,1,1,111,Hibernating
1880,14891.0,147,2,554.38,2,2,3,223,About To Sleep
1881,14893.0,9,2,1237.8500000000001,5,2,4,524,Promising
1882,14894.0,84,1,655.75,2,1,3,213,About To Sleep
1883,14895.0,7,24,11020.26,5,5,5,555,Champions
1884,14896.0,204,2,468.77000000000004,1,2,3,123,At Risk Customers
1885,14897.0,7,4,1366.38,5,4,4,544,Champions
1886,14898.0,22,8,1228.32,4,5,4,454,Champions
1887,14901.0,10,10,1414.99,5,5,4,554,Champions
1888,14902.0,20,2,314.11,4,2,2,422,Low Spenders
1889,14903.0,20,10,2744.48,4,5,5,455,Champions
1890,14904.0,1,2,1025.44,5,2,4,524,Promising
1891,14905.0,153,3,599.9,2,3,3,233,At Risk Customers
1892,14907.0,2,10,3478.85,5,5,5,555,Champions
1893,14908.0,73,1,277.8,2,1,2,212,About To Sleep
1894,14910.0,2,6,389.86,5,4,2,542,Low Spenders
1895,14911.0,0,248,132572.62,5,5,5,555,Champions
1896,14912.0,16,3,841.52,4,3,3,433,Promising
1897,14913.0,35,4,1227.43,3,4,4,344,Loyal Customers
1898,14915.0,85,3,258.83,2,3,2,232,At Risk Customers
1899,14916.0,70,5,1264.84,3,4,4,344,Loyal Customers
1900,14918.0,115,2,1610.15,2,2,4,224,Need Attention
1901,14920.0,212,2,977.77,1,2,4,124,At Risk Customers
1902,14921.0,29,2,1316.07,4,2,4,424,Promising
1903,14923.0,50,1,749.1,3,1,3,313,About To Sleep
1904,14924.0,245,1,310.05,1,1,2,112,At Risk Customers
1905,14929.0,31,1,223.88,4,1,1,411,Low Spenders
1906,14930.0,108,3,2372.86,2,3,5,235,At Risk Customers
1907,14931.0,4,6,964.6800000000001,5,4,4,544,Champions
1908,14932.0,365,1,363.53,1,1,2,112,At Risk Customers
1909,14934.0,72,3,1888.84,2,3,4,234,At Risk Customers
